,Parent id,time_in_review
1446,428349,1 days 20:51:00.000000000
1447,428369,1 days 13:20:00.000000000
1448,428375,2 days 13:12:00.000000000
1449,428380,1 days 06:59:00.000000000
1450,428405,0 days 02:14:00.000000000
1451,428408,1 days 00:58:00.000000000
1452,428491,0 days 00:00:00.000000000
1453,428542,8 days 03:19:00.000000000
1454,428569,2 days 01:44:00.000000000
1455,428636,0 days 00:01:00.000000000
1456,428647,13 days 08:22:00.000000000
1457,428678,1 days 03:21:00.000000000
1458,428680,1 days 03:17:00.000000000
1459,428703,1 days 06:18:00.000000000
1460,428714,1 days 06:15:00.000000000
1461,428758,1 days 04:59:00.000000000
1462,428916,0 days 23:20:00.000000000
1463,428927,26 days 21:58:00.000000000
1464,428953,5 days 04:33:00.000000000
1465,429000,0 days 05:27:00.000000000
1466,429049,5 days 00:20:00.000000000
1467,429065,4 days 05:23:00.000000000
1468,429071,4 days 04:30:00.000000000
1469,429076,3 days 22:59:00.000000000
1470,429078,2 days 20:42:00.000000000
1471,429109,5 days 23:15:00.000000000
1472,429120,7 days 02:27:00.000000000
1473,429140,0 days 00:01:00.000000000
1474,429176,9 days 16:51:00.000000000
1475,429270,3 days 00:36:00.000000000
1476,429277,0 days 00:01:00.000000000
1477,429288,31 days 00:47:00.000000000
1478,429461,0 days 07:00:00.000000000
1479,429467,6 days 23:34:00.000000000
1480,429527,9 days 01:51:00.000000000
1481,429541,6 days 22:28:00.000000000
1482,429604,9 days 01:19:00.000000000
1483,429754,0 days 22:12:00.000000000
1484,429760,0 days 20:33:00.000000000
1485,429778,13 days 21:11:00.000000000
1486,429788,0 days 00:02:00.000000000
1487,429793,2 days 17:24:00.000000000
1488,429807,58 days 06:27:00.000000000
1489,429859,2 days 03:39:00.000000000
1490,429871,9 days 08:22:00.000000000
1491,429962,0 days 00:43:00.000000000
1492,430071,6 days 22:36:00.000000000
1493,430083,70 days 23:34:00.000000000
1494,430085,57 days 22:03:00.000000000
1495,430177,40 days 18:17:00.000000000
1496,430180,12 days 18:13:00.000000000
1497,430311,0 days 00:00:00.000000000
1498,430377,1 days 22:50:00.000000000
1499,430512,14 days 16:43:00.000000000
1500,430529,8 days 00:15:00.000000000
1501,430632,76 days 05:10:00.000000000
1502,430659,26 days 03:49:00.000000000
1503,430662,0 days 00:14:00.000000000
1504,430713,8 days 02:24:00.000000000
1505,430807,3 days 19:20:00.000000000
1506,430886,5 days 05:21:00.000000000
1507,430896,7 days 05:13:00.000000000
1508,430905,5 days 05:40:00.000000000
1509,430917,6 days 21:07:00.000000000
1510,430920,11 days 00:11:00.000000000
1511,430922,7 days 04:08:00.000000000
1512,431027,0 days 13:37:00.000000000
1513,431101,45 days 03:41:00.000000000
1514,431153,8 days 20:34:00.000000000
1515,431164,8 days 18:32:00.000000000
1516,431167,13 days 16:41:00.000000000
1517,431180,1 days 20:36:00.000000000
1518,431186,13 days 15:46:00.000000000
1519,431233,0 days 00:00:00.000000000
1520,431457,5 days 03:48:00.000000000
1521,431475,0 days 02:28:00.000000000
1522,431570,8 days 05:03:00.000000000
1523,431572,14 days 21:44:00.000000000
1524,431615,0 days 01:05:00.000000000
1525,431623,0 days 00:00:00.000000000
1526,431636,5 days 20:22:00.000000000
1527,431676,8 days 20:53:00.000000000
1528,431687,0 days 00:10:00.000000000
1529,431694,5 days 01:08:00.000000000
1530,431699,15 days 20:25:00.000000000
1531,431734,18 days 17:13:00.000000000
1532,431819,4 days 04:50:00.000000000
1533,431900,0 days 22:12:00.000000000
1534,431904,4 days 03:41:00.000000000
1535,431942,0 days 02:40:00.000000000
1536,431947,0 days 21:41:00.000000000
1537,431986,4 days 01:37:00.000000000
1538,432002,17 days 19:53:00.000000000
1539,432196,3 days 15:55:00.000000000
1540,432233,1 days 00:40:00.000000000
1541,432238,0 days 04:01:00.000000000
1542,432248,1 days 04:20:00.000000000
1543,432256,1 days 04:59:00.000000000
1544,432328,3 days 04:22:00.000000000
1545,432387,26 days 00:33:00.000000000
1546,432409,9 days 23:30:00.000000000
1547,432465,9 days 16:43:00.000000000
1548,432492,31 days 20:43:00.000000000
1549,432567,10 days 06:05:00.000000000
1550,432581,0 days 21:48:00.000000000
1551,432591,0 days 02:26:00.000000000
1552,432641,10 days 23:27:00.000000000
1553,432937,49 days 21:03:00.000000000
1554,432962,0 days 00:12:00.000000000
1555,432966,3 days 09:02:00.000000000
1556,432971,0 days 00:29:00.000000000
1557,432979,2 days 10:48:00.000000000
1558,433090,8 days 02:34:00.000000000
1559,433099,0 days 01:08:00.000000000
1560,433122,6 days 07:42:00.000000000
1561,433132,15 days 21:37:00.000000000
1562,433155,0 days 02:52:00.000000000
1563,433274,0 days 17:30:00.000000000
1564,433389,0 days 17:09:00.000000000
1565,433406,9 days 10:47:00.000000000
1566,433411,5 days 19:56:00.000000000
1567,433418,0 days 02:34:00.000000000
1568,433426,13 days 15:40:00.000000000
1569,433449,7 days 12:05:00.000000000
1570,433606,0 days 00:01:00.000000000
1571,433682,7 days 15:35:00.000000000
1572,433819,8 days 00:59:00.000000000
1573,433827,0 days 00:02:00.000000000
1574,433840,0 days 00:00:00.000000000
1575,433882,0 days 00:01:00.000000000
1576,433895,0 days 01:56:00.000000000
1577,434021,0 days 00:00:00.000000000
1578,434025,0 days 06:05:00.000000000
1579,434046,0 days 00:00:00.000000000
1580,434361,11 days 20:56:00.000000000
1581,434536,1 days 23:38:00.000000000
1582,434539,55 days 21:03:00.000000000
1583,434543,2 days 22:34:00.000000000
1584,434639,0 days 00:22:00.000000000
1585,434644,0 days 00:55:00.000000000
1586,434742,0 days 22:51:00.000000000
1587,434822,0 days 15:36:00.000000000
1588,434862,6 days 22:22:00.000000000
1589,435036,1 days 05:19:00.000000000
1590,435107,15 days 20:50:00.000000000
1591,435166,42 days 03:35:00.000000000
1592,435312,5 days 18:50:00.000000000
1593,435348,2 days 00:30:00.000000000
1594,435402,0 days 00:05:00.000000000
1595,435445,0 days 08:12:00.000000000
1596,435564,4 days 20:17:00.000000000
1597,435579,0 days 21:43:00.000000000
1598,435618,12 days 21:44:00.000000000
1599,435628,7 days 01:43:00.000000000
1600,435661,5 days 20:37:00.000000000
1601,435725,0 days 00:09:00.000000000
1602,435753,1 days 04:58:00.000000000
1603,435976,6 days 03:40:00.000000000
1604,436035,17 days 18:20:00.000000000
1605,436121,0 days 21:22:00.000000000
1606,436243,7 days 01:27:00.000000000
1607,436253,6 days 21:05:00.000000000
1608,436313,0 days 00:01:00.000000000
1609,436353,0 days 00:06:00.000000000
1610,436369,0 days 05:33:00.000000000
1611,436373,0 days 05:38:00.000000000
1612,436375,0 days 07:26:00.000000000
1613,436391,0 days 06:48:00.000000000
1614,436443,4 days 22:25:00.000000000
1615,436451,24 days 22:14:00.000000000
1616,436508,3 days 19:46:00.000000000
1617,436516,2 days 21:17:00.000000000
1618,436609,4 days 20:06:00.000000000
1619,436629,11 days 21:05:00.000000000
1620,436670,11 days 18:46:00.000000000
1621,436744,1 days 05:21:00.000000000
1622,436747,1 days 04:35:00.000000000
1623,436757,18 days 02:48:00.000000000
1624,436761,10 days 11:29:00.000000000
1625,436853,15 days 19:59:00.000000000
1626,436892,16 days 00:11:00.000000000
1627,437030,0 days 18:25:00.000000000
1628,437049,1 days 00:30:00.000000000
1629,437096,23 days 01:51:00.000000000
1630,437144,14 days 21:59:00.000000000
1631,437318,0 days 23:49:00.000000000
1632,437469,0 days 18:16:00.000000000
1633,437478,27 days 23:19:00.000000000
1634,437491,2 days 08:43:00.000000000
1635,437493,6 days 16:58:00.000000000
1636,437559,0 days 00:09:00.000000000
1637,437587,35 days 02:14:00.000000000
1638,437653,2 days 02:40:00.000000000
1639,437680,2 days 00:58:00.000000000
1640,437686,1 days 04:47:00.000000000
1641,437698,9 days 00:07:00.000000000
1642,437707,0 days 00:00:00.000000000
1643,437720,1 days 21:03:00.000000000
1644,437749,0 days 00:00:00.000000000
1645,437773,8 days 21:40:00.000000000
1646,437798,0 days 00:20:00.000000000
1647,437810,0 days 04:59:00.000000000
1648,437833,1 days 01:08:00.000000000
1649,437843,6 days 00:28:00.000000000
1650,437886,0 days 00:59:00.000000000
1651,437910,19 days 19:20:00.000000000
1652,437916,0 days 00:55:00.000000000
1653,437929,6 days 18:53:00.000000000
1654,437932,10 days 21:49:00.000000000
1655,437936,11 days 00:51:00.000000000
1656,438007,0 days 00:02:00.000000000
1657,438078,4 days 00:43:00.000000000
1658,438212,7 days 03:26:00.000000000
1659,438225,16 days 23:25:00.000000000
1660,438228,0 days 00:05:00.000000000
1661,438238,0 days 18:04:00.000000000
1662,438242,0 days 00:00:00.000000000
1663,438259,14 days 23:05:00.000000000
1664,438267,0 days 01:40:00.000000000
1665,438350,20 days 23:00:00.000000000
1666,438360,0 days 00:48:00.000000000
1667,438382,5 days 20:57:00.000000000
1668,438429,10 days 06:45:00.000000000
1669,438588,0 days 00:01:00.000000000
1670,438603,5 days 01:01:00.000000000
1671,438654,10 days 17:24:00.000000000
1672,438656,10 days 17:16:00.000000000
1673,438662,10 days 17:09:00.000000000
1674,438665,10 days 17:07:00.000000000
1675,438670,1 days 17:29:00.000000000
1676,438711,1 days 03:28:00.000000000
1677,438746,10 days 03:45:00.000000000
1678,438853,7 days 22:23:00.000000000
1679,438863,9 days 18:28:00.000000000
1680,438984,12 days 03:23:00.000000000
1681,439050,1 days 01:39:00.000000000
1682,439129,0 days 17:34:00.000000000
1683,439196,0 days 21:43:00.000000000
1684,439198,6 days 22:45:00.000000000
1685,439204,0 days 00:19:00.000000000
1686,439212,0 days 00:01:00.000000000
1687,439215,0 days 10:15:00.000000000
1688,439217,7 days 07:00:00.000000000
1689,439220,5 days 07:39:00.000000000
1690,439249,11 days 00:48:00.000000000
1691,439389,1 days 04:48:00.000000000
1692,439494,3 days 15:32:00.000000000
1693,439497,4 days 14:20:00.000000000
1694,439500,3 days 15:22:00.000000000
1695,439508,13 days 04:59:00.000000000
1696,439515,5 days 03:53:00.000000000
1697,439958,11 days 16:58:00.000000000
1698,439960,10 days 05:33:00.000000000
1699,440053,0 days 16:30:00.000000000
1700,440055,0 days 16:16:00.000000000
1701,440100,0 days 00:00:00.000000000
1702,440111,0 days 00:00:00.000000000
1703,440139,9 days 00:49:00.000000000
1704,440466,1 days 00:07:00.000000000
1705,440603,0 days 14:33:00.000000000
1706,440607,2 days 04:43:00.000000000
1707,440666,6 days 01:34:00.000000000
1708,440687,0 days 03:08:00.000000000
1709,440748,11 days 23:14:00.000000000
1710,440789,1 days 21:21:00.000000000
1711,440793,6 days 22:27:00.000000000
1712,440798,7 days 03:39:00.000000000
1713,440809,5 days 21:56:00.000000000
1714,440916,7 days 22:32:00.000000000
1715,440964,1 days 15:40:00.000000000
1716,440973,7 days 23:17:00.000000000
1717,440978,5 days 10:56:00.000000000
1718,440981,6 days 04:25:00.000000000
1719,440986,0 days 00:01:00.000000000
1720,440995,0 days 00:00:00.000000000
1721,441058,6 days 00:53:00.000000000
1722,441076,36 days 01:05:00.000000000
1723,441078,36 days 01:03:00.000000000
1724,441080,0 days 05:09:00.000000000
1725,441108,8 days 00:41:00.000000000
1726,441123,5 days 16:48:00.000000000
1727,441150,6 days 04:13:00.000000000
1728,441284,5 days 05:09:00.000000000
1729,441292,3 days 08:57:00.000000000
1730,441299,47 days 03:15:00.000000000
1731,441339,6 days 02:58:00.000000000
1732,441342,3 days 03:49:00.000000000
1733,441346,6 days 02:40:00.000000000
1734,441353,5 days 00:36:00.000000000
1735,441392,4 days 02:09:00.000000000
1736,441469,11 days 00:05:00.000000000
1737,441474,10 days 23:53:00.000000000
1738,441478,10 days 23:36:00.000000000
1739,441601,3 days 14:29:00.000000000
1740,441610,0 days 06:58:00.000000000
1741,441680,0 days 22:44:00.000000000
1742,441845,0 days 00:40:00.000000000
1743,441847,0 days 00:40:00.000000000
1744,441850,0 days 00:39:00.000000000
1745,441934,1 days 02:03:00.000000000
1746,441937,2 days 03:52:00.000000000
1747,441964,5 days 21:21:00.000000000
1748,442040,9 days 04:57:00.000000000
1749,442055,0 days 00:06:00.000000000
1750,442261,0 days 00:18:00.000000000
1751,442323,5 days 02:11:00.000000000
1752,442501,20 days 07:43:00.000000000
1753,442598,7 days 18:57:00.000000000
1754,442632,5 days 05:17:00.000000000
1755,442643,5 days 05:06:00.000000000
1756,442712,9 days 03:49:00.000000000
1757,442841,3 days 04:02:00.000000000
1758,442874,2 days 23:10:00.000000000
1759,442876,2 days 23:39:00.000000000
1760,443059,24 days 22:37:00.000000000
1761,443091,0 days 22:11:00.000000000
1762,443101,2 days 18:57:00.000000000
1763,443165,5 days 20:14:00.000000000
1764,443211,9 days 09:02:00.000000000
1765,443223,2 days 06:13:00.000000000
1766,443281,2 days 03:12:00.000000000
1767,443290,0 days 00:36:00.000000000
1768,443327,5 days 23:25:00.000000000
1769,443331,13 days 23:27:00.000000000
1770,443341,15 days 20:30:00.000000000
1771,443357,43 days 03:00:00.000000000
1772,443396,0 days 01:57:00.000000000
1773,443498,0 days 00:01:00.000000000
1774,443518,0 days 00:45:00.000000000
1775,443529,14 days 07:15:00.000000000
1776,443534,1 days 02:59:00.000000000
1777,443576,14 days 01:42:00.000000000
1778,443734,7 days 06:49:00.000000000
1779,443737,1 days 05:51:00.000000000
1780,443742,0 days 00:12:00.000000000
1781,443777,1 days 04:34:00.000000000
1782,443797,22 days 01:09:00.000000000
1783,443799,22 days 01:08:00.000000000
1784,443802,4 days 22:57:00.000000000
1785,443811,0 days 00:01:00.000000000
1786,443892,5 days 18:19:00.000000000
1787,443919,21 days 20:45:00.000000000
1788,443985,7 days 18:24:00.000000000
1789,443994,7 days 17:58:00.000000000
1790,443996,17 days 17:08:00.000000000
1791,443999,7 days 17:46:00.000000000
1792,444003,7 days 17:42:00.000000000
1793,444007,21 days 15:18:00.000000000
1794,444032,19 days 04:44:00.000000000
1795,444050,0 days 02:33:00.000000000
1796,444145,2 days 18:45:00.000000000
1797,444150,2 days 22:36:00.000000000
1798,444154,2 days 22:54:00.000000000
1799,444245,10 days 19:17:00.000000000
1800,444452,3 days 05:37:00.000000000
1801,444671,1 days 22:11:00.000000000
1802,444700,0 days 00:02:00.000000000
1803,444792,7 days 20:48:00.000000000
1804,444805,7 days 22:01:00.000000000
1805,444818,7 days 21:12:00.000000000
1806,444863,7 days 20:11:00.000000000
1807,445012,0 days 00:03:00.000000000
1808,445018,14 days 08:41:00.000000000
1809,445079,8 days 07:30:00.000000000
1810,445396,6 days 18:53:00.000000000
1811,445419,0 days 00:00:00.000000000
1812,445537,7 days 03:29:00.000000000
1813,445599,22 days 21:01:00.000000000
1814,445613,0 days 00:05:00.000000000
1815,445736,0 days 00:02:00.000000000
1816,445765,5 days 01:48:00.000000000
1817,445832,4 days 23:11:00.000000000
1818,445870,7 days 02:30:00.000000000
1819,446005,28 days 15:47:00.000000000
1820,446049,6 days 07:50:00.000000000
1821,446053,4 days 01:14:00.000000000
1822,446076,3 days 23:53:00.000000000
1823,446156,4 days 18:12:00.000000000
1824,446263,0 days 00:00:00.000000000
1825,446288,7 days 03:01:00.000000000
1826,446310,25 days 01:55:00.000000000
1827,446322,3 days 00:08:00.000000000
1828,446348,3 days 20:05:00.000000000
1829,446428,2 days 19:25:00.000000000
1830,446431,2 days 19:21:00.000000000
1831,446436,9 days 21:50:00.000000000
1832,446441,17 days 19:28:00.000000000
1833,446448,8 days 18:15:00.000000000
1834,446451,22 days 23:43:00.000000000
1835,446454,2 days 18:31:00.000000000
1836,446457,22 days 23:37:00.000000000
1837,446459,2 days 18:26:00.000000000
1838,446522,0 days 00:00:00.000000000
1839,446561,7 days 04:41:00.000000000
1840,446577,1 days 01:39:00.000000000
1841,446624,20 days 02:36:00.000000000
1842,446657,6 days 00:48:00.000000000
1843,446708,2 days 09:10:00.000000000
1844,446764,13 days 21:41:00.000000000
1845,446771,9 days 16:44:00.000000000
1846,446894,0 days 00:00:00.000000000
1847,446899,0 days 03:26:00.000000000
1848,446901,2 days 12:06:00.000000000
1849,446903,14 days 05:53:00.000000000
1850,446917,9 days 05:43:00.000000000
1851,446939,7 days 09:28:00.000000000
1852,446994,21 days 05:48:00.000000000
1853,447013,6 days 00:10:00.000000000
1854,447059,7 days 19:34:00.000000000
1855,447073,5 days 06:53:00.000000000
1856,447085,7 days 20:19:00.000000000
1857,447117,0 days 22:16:00.000000000
1858,447205,0 days 10:16:00.000000000
1859,447271,0 days 00:02:00.000000000
1860,447357,7 days 01:51:00.000000000
1861,447367,15 days 00:18:00.000000000
1862,447479,13 days 23:12:00.000000000
1863,447508,0 days 00:02:00.000000000
1864,447555,0 days 01:03:00.000000000
1865,447585,3 days 00:08:00.000000000
1866,447652,3 days 21:35:00.000000000
1867,447782,8 days 14:07:00.000000000
1868,447784,4 days 07:16:00.000000000
1869,447787,7 days 10:49:00.000000000
1870,447916,10 days 22:29:00.000000000
1871,447918,10 days 22:27:00.000000000
1872,447920,10 days 22:25:00.000000000
1873,447933,10 days 21:58:00.000000000
1874,447936,8 days 02:30:00.000000000
1875,447939,3 days 21:36:00.000000000
1876,447945,10 days 21:41:00.000000000
1877,448042,0 days 17:22:00.000000000
1878,448077,14 days 21:02:00.000000000
1879,448243,9 days 21:05:00.000000000
1880,448301,10 days 23:52:00.000000000
1881,448333,8 days 14:14:00.000000000
1882,448336,7 days 07:08:00.000000000
1883,448338,6 days 12:21:00.000000000
1884,448355,0 days 04:03:00.000000000
1885,448364,0 days 00:41:00.000000000
1886,448391,12 days 01:02:00.000000000
1887,448394,0 days 02:44:00.000000000
1888,448406,7 days 22:38:00.000000000
1889,448430,12 days 00:49:00.000000000
1890,448458,0 days 00:13:00.000000000
1891,448625,6 days 23:43:00.000000000
1892,448686,6 days 23:44:00.000000000
1893,448801,0 days 07:48:00.000000000
1894,448809,5 days 00:31:00.000000000
1895,448906,0 days 00:41:00.000000000
1896,448929,6 days 23:42:00.000000000
1897,448956,6 days 18:45:00.000000000
1898,448966,0 days 00:00:00.000000000
1899,448971,0 days 00:02:00.000000000
1900,449035,3 days 18:23:00.000000000
1901,449158,12 days 02:35:00.000000000
1902,449164,6 days 02:15:00.000000000
1903,449169,0 days 00:46:00.000000000
1904,449233,7 days 00:45:00.000000000
1905,449259,11 days 21:01:00.000000000
1906,449351,12 days 18:43:00.000000000
1907,449794,1 days 19:11:00.000000000
1908,450041,8 days 00:45:00.000000000
1909,450045,0 days 02:15:00.000000000
1910,450047,2 days 04:54:00.000000000
1911,450061,3 days 03:20:00.000000000
1912,450065,5 days 22:16:00.000000000
1913,450067,6 days 01:43:00.000000000
1914,450069,7 days 01:05:00.000000000
1915,450072,7 days 03:59:00.000000000
1916,450074,7 days 06:21:00.000000000
1917,450076,9 days 02:58:00.000000000
1918,450078,10 days 02:50:00.000000000
1919,450080,10 days 03:50:00.000000000
1920,450082,10 days 03:53:00.000000000
1921,450084,13 days 01:34:00.000000000
1922,450104,13 days 05:52:00.000000000
1923,450191,13 days 02:58:00.000000000
1924,450312,0 days 00:01:00.000000000
1925,450359,0 days 22:55:00.000000000
1926,450361,13 days 09:04:00.000000000
1927,450395,0 days 00:01:00.000000000
1928,450484,0 days 01:31:00.000000000
1929,450489,7 days 23:19:00.000000000
1930,450516,1 days 00:14:00.000000000
1931,450520,12 days 00:27:00.000000000
1932,450591,4 days 18:16:00.000000000
1933,450610,0 days 00:01:00.000000000
1934,450732,1 days 02:46:00.000000000
1935,450795,12 days 04:49:00.000000000
1936,450881,3 days 22:56:00.000000000
1937,450885,0 days 23:16:00.000000000
1938,450975,0 days 22:55:00.000000000
1939,450978,0 days 18:28:00.000000000
1940,450993,0 days 21:48:00.000000000
1941,451020,10 days 18:48:00.000000000
1942,451063,0 days 03:43:00.000000000
1943,451099,11 days 06:33:00.000000000
1944,451228,4 days 22:09:00.000000000
1945,451488,9 days 05:50:00.000000000
1946,451837,8 days 08:26:00.000000000
1947,451967,6 days 22:41:00.000000000
1948,452451,0 days 15:50:00.000000000
1949,452464,5 days 10:20:00.000000000
1950,452540,1 days 00:42:00.000000000
1951,452543,7 days 02:50:00.000000000
1952,452623,0 days 21:55:00.000000000
1953,452655,0 days 03:59:00.000000000
1954,452777,0 days 00:01:00.000000000
1955,452791,0 days 00:00:00.000000000
1956,452933,0 days 00:00:00.000000000
1957,452973,0 days 00:01:00.000000000
1958,453008,6 days 13:33:00.000000000
1959,453010,6 days 13:23:00.000000000
1960,453231,1 days 01:06:00.000000000
1961,453554,0 days 19:17:00.000000000
1962,453603,0 days 04:07:00.000000000
1963,453848,0 days 00:22:00.000000000
1964,453976,0 days 15:54:00.000000000
1965,454255,0 days 19:53:00.000000000
1966,454588,0 days 01:14:00.000000000
1967,454741,2 days 04:22:00.000000000
1968,456902,0 days 00:09:00.000000000
1969,459796,0 days 02:13:00.000000000
1970,463056,0 days 00:00:00.000000000
1971,464251,0 days 05:03:00.000000000
1972,464340,0 days 17:34:00.000000000
1973,464620,3 days 08:32:00.000000000
1974,464744,5 days 17:41:00.000000000
1975,465405,4 days 04:31:00.000000000
1976,465491,15 days 07:56:00.000000000
1977,465493,21 days 15:52:00.000000000
1978,465496,0 days 00:16:00.000000000
1979,465499,0 days 00:05:00.000000000
1980,465510,0 days 00:00:00.000000000
1981,465533,9 days 04:34:00.000000000
1982,465535,21 days 08:28:00.000000000
1983,465560,20 days 00:26:00.000000000
1984,465688,20 days 07:01:00.000000000
1985,465749,2 days 23:37:00.000000000
1986,465773,3 days 01:27:00.000000000
1987,465776,20 days 18:27:00.000000000
1988,465926,0 days 00:54:00.000000000
1989,465943,2 days 19:22:00.000000000
1990,465945,2 days 20:33:00.000000000
1991,465947,5 days 22:56:00.000000000
1992,465949,6 days 22:38:00.000000000
1993,465951,7 days 19:59:00.000000000
1994,465953,7 days 23:58:00.000000000
1995,465955,8 days 22:07:00.000000000
1996,465957,8 days 22:58:00.000000000
1997,465961,13 days 22:24:00.000000000
1998,465969,15 days 23:26:00.000000000
1999,465971,20 days 19:23:00.000000000
2000,465973,16 days 20:33:00.000000000
2001,465976,20 days 17:53:00.000000000
2002,466032,19 days 23:37:00.000000000
2003,466035,15 days 15:15:00.000000000
2004,466057,13 days 10:07:00.000000000
2005,466275,21 days 19:31:00.000000000
2006,466308,6 days 20:53:00.000000000
2007,466314,8 days 22:17:00.000000000
2008,466398,15 days 23:36:00.000000000
2009,466458,5 days 13:31:00.000000000
2010,466461,19 days 08:53:00.000000000
2011,466488,0 days 00:06:00.000000000
2012,466548,1 days 04:41:00.000000000
2013,466571,8 days 00:48:00.000000000
2014,466632,1 days 02:45:00.000000000
2015,466754,18 days 21:09:00.000000000
2016,466869,18 days 08:02:00.000000000
2017,466887,0 days 00:19:00.000000000
2018,466938,11 days 21:56:00.000000000
2019,467085,6 days 21:53:00.000000000
2020,467146,18 days 00:37:00.000000000
2021,467243,0 days 00:00:00.000000000
2022,467471,9 days 18:08:00.000000000
2023,467585,9 days 23:16:00.000000000
2024,467724,2 days 02:51:00.000000000
2025,467735,6 days 20:24:00.000000000
2026,467852,14 days 22:19:00.000000000
2027,467957,8 days 23:47:00.000000000
2028,467976,0 days 01:22:00.000000000
2029,468149,1 days 23:16:00.000000000
2030,468309,1 days 05:44:00.000000000
2031,468317,1 days 05:33:00.000000000
2032,468343,13 days 02:26:00.000000000
2033,468420,0 days 00:00:00.000000000
2034,468635,0 days 00:24:00.000000000
2035,468679,4 days 03:53:00.000000000
2036,468697,11 days 02:19:00.000000000
2037,468732,4 days 02:19:00.000000000
2038,468781,10 days 03:21:00.000000000
2039,468813,6 days 21:11:00.000000000
2040,469376,1 days 06:11:00.000000000
2041,469414,6 days 21:50:00.000000000
2042,469474,1 days 01:39:00.000000000
2043,469595,6 days 07:10:00.000000000
2044,469634,0 days 00:26:00.000000000
2045,469656,0 days 00:15:00.000000000
2046,469899,0 days 05:40:00.000000000
2047,470084,6 days 00:28:00.000000000
2048,470309,1 days 00:37:00.000000000
2049,470321,0 days 18:11:00.000000000
2050,470324,2 days 19:36:00.000000000
2051,470413,1 days 01:15:00.000000000
2052,470577,0 days 00:00:00.000000000
2053,470827,0 days 00:01:00.000000000
2054,470838,0 days 01:53:00.000000000
2055,471086,0 days 00:14:00.000000000
2056,471134,0 days 18:55:00.000000000
2057,471138,0 days 19:37:00.000000000
2058,471236,0 days 00:21:00.000000000
2059,471244,0 days 00:01:00.000000000
2060,471309,0 days 00:00:00.000000000
